"","X","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"18680",327,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18681",331,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18682",334,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18683",340,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18684",341,"qxzusf",-0.60150146484375,123.612670898438,0.00274658203125,0.0054931640625,4.6,10
"18685",355,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18686",357,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18687",359,"qxzv7u",-0.45867919921875,123.568725585938,0.00274658203125,0.0054931640625,4.6,10
"18688",363,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18689",366,"qxzv6k",-0.45867919921875,123.502807617188,0.00274658203125,0.0054931640625,4.6,10
"18690",373,"qxzv6k",-0.45867919921875,123.502807617188,0.00274658203125,0.0054931640625,4.6,10
"18691",378,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18692",384,"w0knpp",2.50213623046875,95.9381103515625,0.00274658203125,0.0054931640625,4.7,10
"18693",387,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18694",388,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18695",390,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18696",393,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18697",403,"qyuuzf",-6.18255615234375,130.775756835938,0.00274658203125,0.0054931640625,4.2,10
"18698",404,"qyuuzf",-6.18255615234375,130.775756835938,0.00274658203125,0.0054931640625,4.2,10
"18699",405,"qyuuzf",-6.18255615234375,130.775756835938,0.00274658203125,0.0054931640625,4.2,10
"18700",410,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18701",411,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18702",414,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18703",420,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18704",428,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18705",429,"qxzusf",-0.60150146484375,123.612670898438,0.00274658203125,0.0054931640625,4.6,10
"18706",430,"qxzusf",-0.60150146484375,123.612670898438,0.00274658203125,0.0054931640625,4.6,10
"18707",431,"qxy6t5",-0.94757080078125,121.514282226562,0.00274658203125,0.0054931640625,4.6,10
"18708",436,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18709",440,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18710",448,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18711",451,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18712",458,"qxzusf",-0.60150146484375,123.612670898438,0.00274658203125,0.0054931640625,4.6,10
"18713",466,"qyuuzf",-6.18255615234375,130.775756835938,0.00274658203125,0.0054931640625,4.2,10
"18714",472,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18715",4,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18716",6,"w0q36b",1.62872314453125,98.9154052734375,0.00274658203125,0.0054931640625,4.6,10
"18717",7,"qw0gjs",-10.6979370117188,113.801879882812,0.00274658203125,0.0054931640625,3.6,10
"18718",15,"qw0fp1",-10.8901977539062,113.867797851562,0.00274658203125,0.0054931640625,3.6,10
"18719",18,"qw0fp1",-10.8901977539062,113.867797851562,0.00274658203125,0.0054931640625,3.6,10
"18720",20,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18721",21,"w0kerz",2.01873779296875,96.6741943359375,0.00274658203125,0.0054931640625,4.6,10
"18722",29,"w0kerz",2.01873779296875,96.6741943359375,0.00274658203125,0.0054931640625,4.6,10
"18723",35,"w0kerz",2.01873779296875,96.6741943359375,0.00274658203125,0.0054931640625,4.6,10
"18724",37,"w0kerz",2.01873779296875,96.6741943359375,0.00274658203125,0.0054931640625,4.6,10
