"","X","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"1",1,"qyu3wv",-6.73736572265625,130.028686523438,0.00274658203125,0.0054931640625,4.2,146
"2",2,"qyu3wv",-6.73736572265625,130.028686523438,0.00274658203125,0.0054931640625,4.2,146
"3",3,"qyu3wv",-6.73736572265625,130.028686523438,0.00274658203125,0.0054931640625,4.2,146
"4",4,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"5",5,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"6",6,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"7",7,"qppzju",-4.36981201171875,101.156616210938,0.00274658203125,0.0054931640625,4.7,27
"8",8,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"9",9,"qppzju",-4.36981201171875,101.156616210938,0.00274658203125,0.0054931640625,4.7,27
"10",10,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"11",11,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"12",12,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"13",13,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"14",14,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"15",15,"wbe8rp",2.89764404296875,128.984985351562,0.00274658203125,0.0054931640625,5,53
"16",16,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"17",17,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"18",18,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"19",19,"qyu3wv",-6.73736572265625,130.028686523438,0.00274658203125,0.0054931640625,4.2,146
"20",20,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"21",21,"wbe8rp",2.89764404296875,128.984985351562,0.00274658203125,0.0054931640625,5,53
"22",22,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"23",23,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"24",24,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"25",25,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"26",26,"qw2ded",-9.39056396484375,113.362426757812,0.00274658203125,0.0054931640625,4.2,124
"27",27,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"28",28,"qppzju",-4.36981201171875,101.156616210938,0.00274658203125,0.0054931640625,4.7,27
"29",29,"qppzju",-4.36981201171875,101.156616210938,0.00274658203125,0.0054931640625,4.7,27
"30",30,"qw2ded",-9.39056396484375,113.362426757812,0.00274658203125,0.0054931640625,4.2,124
"31",31,"qw2ded",-9.39056396484375,113.362426757812,0.00274658203125,0.0054931640625,4.2,124
"32",32,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"33",33,"wb7kfr",2.28240966796875,128.424682617188,0.00274658203125,0.0054931640625,5,53
"34",34,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"35",35,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"36",36,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"37",37,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"38",38,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"39",39,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"40",40,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"41",41,"w8nxt4",1.33209228515625,121.865844726562,0.00274658203125,0.0054931640625,4.7,70
"42",42,"w8nxt4",1.33209228515625,121.865844726562,0.00274658203125,0.0054931640625,4.7,70
"43",43,"wb7kfr",2.28240966796875,128.424682617188,0.00274658203125,0.0054931640625,5,53
"44",44,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"45",45,"rp39ve",-3.89190673828125,137.356567382812,0.00274658203125,0.0054931640625,4.1,35
"46",46,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"47",47,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"48",48,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"49",49,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"50",50,"qyu3wv",-6.73736572265625,130.028686523438,0.00274658203125,0.0054931640625,4.2,146
"51",51,"qw2ded",-9.39056396484375,113.362426757812,0.00274658203125,0.0054931640625,4.2,124
"52",52,"qw2ded",-9.39056396484375,113.362426757812,0.00274658203125,0.0054931640625,4.2,124
"53",53,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"54",54,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"55",55,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"56",56,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"57",57,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"58",58,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"59",59,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"60",60,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"61",61,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"62",62,"qyu9cn",-6.68792724609375,130.127563476562,0.00274658203125,0.0054931640625,4.2,146
"63",63,"qw2ded",-9.39056396484375,113.362426757812,0.00274658203125,0.0054931640625,4.2,124
"64",64,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"65",65,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"66",66,"wb1tzv",1.04095458984375,126.205444335938,0.00274658203125,0.0054931640625,5,40
"67",67,"w0u9bh",4.55108642578125,96.3336181640625,0.00274658203125,0.0054931640625,4.7,30
"68",68,"w0u9bh",4.55108642578125,96.3336181640625,0.00274658203125,0.0054931640625,4.7,30
"69",69,"qyu3wv",-6.73736572265625,130.028686523438,0.00274658203125,0.0054931640625,4.2,146
"70",70,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"71",71,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"72",72,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"73",73,"wbe8rp",2.89764404296875,128.984985351562,0.00274658203125,0.0054931640625,5,53
"74",74,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"75",75,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"76",76,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"77",77,"qyu3wv",-6.73736572265625,130.028686523438,0.00274658203125,0.0054931640625,4.2,146
"78",78,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"79",79,"qyu9m7",-6.79229736328125,130.314331054688,0.00274658203125,0.0054931640625,4.2,113
"80",80,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"81",81,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"82",82,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"83",83,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"84",84,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"85",85,"qykyqf",-8.73138427734375,130.731811523438,0.00274658203125,0.0054931640625,4.2,181
"86",86,"qye5b9",-7.77008056640625,127.996215820312,0.00274658203125,0.0054931640625,4.2,181
"87",87,"wbdhvv",3.67767333984375,126.820678710938,0.00274658203125,0.0054931640625,5,53
"88",1,"qq70sq",-9.72015380859375,105.661010742188,0.00274658203125,0.0054931640625,2.9,81
"89",2,"wbfs93",5.01800537109375,127.326049804688,0.00274658203125,0.0054931640625,4.5,120
"90",3,"wbfs93",5.01800537109375,127.326049804688,0.00274658203125,0.0054931640625,4.5,120
"91",4,"wbbfw2",4.66094970703125,125.084838867188,0.00274658203125,0.0054931640625,4.5,300
"92",5,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"93",6,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"94",7,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"95",8,"wb3ger",2.06268310546875,126.359252929688,0.00274658203125,0.0054931640625,4.5,120
"96",9,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"97",10,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"98",11,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"99",12,"qxw653",-2.45269775390625,121.437377929688,0.00274658203125,0.0054931640625,4.5,120
"100",13,"wb3ger",2.06268310546875,126.359252929688,0.00274658203125,0.0054931640625,4.5,120
"101",14,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"102",15,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"103",16,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"104",17,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"105",18,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"106",19,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"107",20,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"108",21,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"109",22,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"110",23,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"111",24,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"112",25,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"113",26,"qyuc7v",-6.78131103515625,130.599975585938,0.00274658203125,0.0054931640625,4.5,150
"114",27,"wb3ger",2.06268310546875,126.359252929688,0.00274658203125,0.0054931640625,4.5,120
"115",28,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"116",29,"qxys7m",-0.62896728515625,121.788940429688,0.00274658203125,0.0054931640625,4.5,120
"117",30,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"118",31,"qq70sq",-9.72015380859375,105.661010742188,0.00274658203125,0.0054931640625,2.9,81
"119",32,"qq70sq",-9.72015380859375,105.661010742188,0.00274658203125,0.0054931640625,2.9,81
"120",33,"qq70sq",-9.72015380859375,105.661010742188,0.00274658203125,0.0054931640625,2.9,81
"121",34,"qq70sq",-9.72015380859375,105.661010742188,0.00274658203125,0.0054931640625,2.9,81
"122",35,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"123",36,"qyuc7v",-6.78131103515625,130.599975585938,0.00274658203125,0.0054931640625,4.5,150
"124",37,"qyuc7v",-6.78131103515625,130.599975585938,0.00274658203125,0.0054931640625,4.5,150
"125",38,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"126",39,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"127",40,"qyuc7v",-6.78131103515625,130.599975585938,0.00274658203125,0.0054931640625,4.5,150
"128",41,"qxys7m",-0.62896728515625,121.788940429688,0.00274658203125,0.0054931640625,4.5,120
"129",42,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"130",43,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"131",44,"qxys7m",-0.62896728515625,121.788940429688,0.00274658203125,0.0054931640625,4.5,120
"132",45,"qxys7m",-0.62896728515625,121.788940429688,0.00274658203125,0.0054931640625,4.5,120
"133",46,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"134",47,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"135",48,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"136",49,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"137",50,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"138",51,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"139",52,"qxys7m",-0.62896728515625,121.788940429688,0.00274658203125,0.0054931640625,4.5,120
"140",53,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"141",54,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"142",55,"qyuc7v",-6.78131103515625,130.599975585938,0.00274658203125,0.0054931640625,4.5,150
"143",56,"qq70sq",-9.72015380859375,105.661010742188,0.00274658203125,0.0054931640625,2.9,81
"144",57,"wb3ger",2.06268310546875,126.359252929688,0.00274658203125,0.0054931640625,4.5,120
"145",58,"qxw653",-2.45269775390625,121.437377929688,0.00274658203125,0.0054931640625,4.5,120
"146",59,"qprz4g",-2.96905517578125,101.024780273438,0.00274658203125,0.0054931640625,5,49
"147",60,"qxw653",-2.45269775390625,121.437377929688,0.00274658203125,0.0054931640625,4.5,120
"148",61,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"149",62,"qxw653",-2.45269775390625,121.437377929688,0.00274658203125,0.0054931640625,4.5,120
"150",63,"qzfshq",-0.66741943359375,127.457885742188,0.00274658203125,0.0054931640625,2.6,12
"151",64,"qyuc7v",-6.78131103515625,130.599975585938,0.00274658203125,0.0054931640625,4.5,150
"152",65,"qwmp3r",-8.52813720703125,119.591674804688,0.00274658203125,0.0054931640625,4.5,35
"153",1,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"154",2,"qxw6m7",-2.39776611328125,121.525268554688,0.00274658203125,0.0054931640625,4.5,35
"155",3,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"156",4,"wb64tn",1.88140869140625,126.787719726562,0.00274658203125,0.0054931640625,4.6,44
"157",5,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"158",6,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"159",7,"qzykcr",-0.53009033203125,132.599487304688,0.00274658203125,0.0054931640625,5.1,28
"160",8,"qzykcr",-0.53009033203125,132.599487304688,0.00274658203125,0.0054931640625,5.1,28
"161",9,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"162",10,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"163",11,"qzyw2m",-0.27740478515625,132.907104492188,0.00274658203125,0.0054931640625,5.1,85
"164",12,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"165",13,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"166",14,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"167",15,"wb64tn",1.88140869140625,126.787719726562,0.00274658203125,0.0054931640625,4.6,44
"168",16,"qzyw2m",-0.27740478515625,132.907104492188,0.00274658203125,0.0054931640625,5.1,85
"169",17,"qzymxt",-0.40924072265625,132.874145507812,0.00274658203125,0.0054931640625,7.6,17
"170",18,"qzymxt",-0.40924072265625,132.874145507812,0.00274658203125,0.0054931640625,7.6,17
"171",19,"qxzzxy",-0.05218505859375,123.744506835938,0.00274658203125,0.0054931640625,4.9,35
"172",20,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"173",21,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"174",22,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"175",23,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"176",24,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"177",25,"qxw6m7",-2.39776611328125,121.525268554688,0.00274658203125,0.0054931640625,4.5,35
"178",26,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"179",27,"qzyv6u",-0.45867919921875,133.368530273438,0.00274658203125,0.0054931640625,5.1,28
"180",28,"qzyw2m",-0.27740478515625,132.907104492188,0.00274658203125,0.0054931640625,5.1,85
"181",29,"qxzzxy",-0.05218505859375,123.744506835938,0.00274658203125,0.0054931640625,4.9,35
"182",30,"qzymxt",-0.40924072265625,132.874145507812,0.00274658203125,0.0054931640625,7.6,17
"183",31,"qzyv6u",-0.45867919921875,133.368530273438,0.00274658203125,0.0054931640625,5.1,28
"184",32,"qzykcr",-0.53009033203125,132.599487304688,0.00274658203125,0.0054931640625,5.1,28
"185",33,"qzymxv",-0.40924072265625,132.885131835938,0.00274658203125,0.0054931640625,7.6,17
"186",34,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"187",35,"qzyv6u",-0.45867919921875,133.368530273438,0.00274658203125,0.0054931640625,5.1,28
"188",36,"qzymxt",-0.40924072265625,132.874145507812,0.00274658203125,0.0054931640625,7.6,17
"189",37,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"190",38,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"191",39,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"192",40,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"193",41,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"194",42,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"195",43,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"196",44,"qxw6m7",-2.39776611328125,121.525268554688,0.00274658203125,0.0054931640625,4.5,35
"197",45,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"198",46,"qqcwq0",-5.92987060546875,103.628540039062,0.00274658203125,0.0054931640625,3.7,38
"199",47,"qzygcw",-0.71136474609375,133.313598632812,0.00274658203125,0.0054931640625,5.1,28
"200",48,"qqcwq0",-5.92987060546875,103.628540039062,0.00274658203125,0.0054931640625,3.7,38
"201",49,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"202",50,"qzymxv",-0.40924072265625,132.885131835938,0.00274658203125,0.0054931640625,7.6,17
"203",51,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"204",52,"qqcwq0",-5.92987060546875,103.628540039062,0.00274658203125,0.0054931640625,3.7,38
"205",53,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"206",54,"w0u3tw",4.51812744140625,96.2237548828125,0.00274658203125,0.0054931640625,2.9,10
"207",55,"w0u3tw",4.51812744140625,96.2237548828125,0.00274658203125,0.0054931640625,2.9,10
"208",56,"qz77vj",-3.52935791015625,128.545532226562,0.00274658203125,0.0054931640625,4.6,114
"209",57,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"210",58,"w0u3tw",4.51812744140625,96.2237548828125,0.00274658203125,0.0054931640625,2.9,10
"211",59,"w0u3tw",4.51812744140625,96.2237548828125,0.00274658203125,0.0054931640625,2.9,10
"212",60,"qqcwq0",-5.92987060546875,103.628540039062,0.00274658203125,0.0054931640625,3.7,38
"213",61,"qzyw2m",-0.27740478515625,132.907104492188,0.00274658203125,0.0054931640625,5.1,85
"214",62,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"215",63,"qqcwq0",-5.92987060546875,103.628540039062,0.00274658203125,0.0054931640625,3.7,38
"216",64,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"217",65,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"218",66,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"219",67,"qxw6m7",-2.39776611328125,121.525268554688,0.00274658203125,0.0054931640625,4.5,35
"220",68,"qqcwq0",-5.92987060546875,103.628540039062,0.00274658203125,0.0054931640625,3.7,38
"221",69,"w0u3tw",4.51812744140625,96.2237548828125,0.00274658203125,0.0054931640625,2.9,10
"222",70,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"223",71,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"224",72,"qxw6m7",-2.39776611328125,121.525268554688,0.00274658203125,0.0054931640625,4.5,35
"225",73,"wb64tn",1.88140869140625,126.787719726562,0.00274658203125,0.0054931640625,4.6,44
"226",74,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"227",75,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"228",76,"qxzzxy",-0.05218505859375,123.744506835938,0.00274658203125,0.0054931640625,4.9,35
"229",77,"qzymxt",-0.40924072265625,132.874145507812,0.00274658203125,0.0054931640625,7.6,17
"230",78,"qxzzxy",-0.05218505859375,123.744506835938,0.00274658203125,0.0054931640625,4.9,35
"231",79,"qxzzxy",-0.05218505859375,123.744506835938,0.00274658203125,0.0054931640625,4.9,35
"232",80,"qzymxt",-0.40924072265625,132.874145507812,0.00274658203125,0.0054931640625,7.6,17
"233",81,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"234",82,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"235",83,"qxw6m7",-2.39776611328125,121.525268554688,0.00274658203125,0.0054931640625,4.5,35
"236",84,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"237",85,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"238",86,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"239",87,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"240",88,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"241",89,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"242",90,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"243",91,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"244",92,"qzymxt",-0.40924072265625,132.874145507812,0.00274658203125,0.0054931640625,7.6,17
"245",93,"wb64tn",1.88140869140625,126.787719726562,0.00274658203125,0.0054931640625,4.6,44
"246",94,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"247",95,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"248",96,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"249",97,"qxw6m7",-2.39776611328125,121.525268554688,0.00274658203125,0.0054931640625,4.5,35
"250",98,"qqcwq0",-5.92987060546875,103.628540039062,0.00274658203125,0.0054931640625,3.7,38
"251",99,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"252",100,"wb64tn",1.88140869140625,126.787719726562,0.00274658203125,0.0054931640625,4.6,44
"253",101,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"254",102,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"255",103,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"256",104,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"257",105,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"258",106,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"259",107,"qzdy5j",-1.72760009765625,127.754516601562,0.00274658203125,0.0054931640625,4.9,35
"260",108,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"261",109,"qzyy3j",-0.27740478515625,133.291625976562,0.00274658203125,0.0054931640625,5.1,85
"262",110,"w0u3tw",4.51812744140625,96.2237548828125,0.00274658203125,0.0054931640625,2.9,10
"263",111,"qz77vj",-3.52935791015625,128.545532226562,0.00274658203125,0.0054931640625,4.6,114
"264",112,"wb64tn",1.88140869140625,126.787719726562,0.00274658203125,0.0054931640625,4.6,44
"265",113,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"266",114,"qqctu5",-6.00128173828125,103.540649414062,0.00274658203125,0.0054931640625,3.7,38
"267",115,"w0u3tw",4.51812744140625,96.2237548828125,0.00274658203125,0.0054931640625,2.9,10
"268",116,"wb6ns4",2.56256103515625,126.743774414062,0.00274658203125,0.0054931640625,4.6,35
"269",117,"qz77vj",-3.52935791015625,128.545532226562,0.00274658203125,0.0054931640625,4.6,114
"270",118,"qxzzxy",-0.05218505859375,123.744506835938,0.00274658203125,0.0054931640625,4.9,35
"271",119,"qz77vj",-3.52935791015625,128.545532226562,0.00274658203125,0.0054931640625,4.6,114
"272",120,"qz77vj",-3.52935791015625,128.545532226562,0.00274658203125,0.0054931640625,4.6,114
"273",121,"qzs2pt",-2.78228759765625,130.061645507812,0.00274658203125,0.0054931640625,4.6,35
"274",1,"qzyqvg",-0.20050048828125,132.797241210938,0.00274658203125,0.0054931640625,5.5,32
"275",2,"qzywdx",-0.22247314453125,133.005981445312,0.00274658203125,0.0054931640625,5.4,48
"276",3,"qzyqvg",-0.20050048828125,132.797241210938,0.00274658203125,0.0054931640625,5.5,32
"277",4,"qzz59e",-0.77178955078125,133.665161132812,0.00274658203125,0.0054931640625,5.3,32
"278",5,"qzygy5",-0.72784423828125,133.511352539062,0.00274658203125,0.0054931640625,5.3,32
